Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Western,South Shore Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,13,1
Western,South Shore Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,286,2
Western,South Shore Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,856,3
Western,South Shore Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,427,4
Western,South Shore Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,27,5
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,1586,
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,53,
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,4,1
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,8,2
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,267,2
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,32,3
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,872,3
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,431,4
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,13,4
Western,South Shore Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,12,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits,1731,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,5,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,219,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,811,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,666,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,30,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits,1386,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,4,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,189,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,669,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,503,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,21,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits,1775,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,5,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,218,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,827,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,696,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,29,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits,1763,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,3,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,204,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,825,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,703,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,28,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits,1755,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,4,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,218,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,830,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,686,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,17,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits,1587,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,1,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,201,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,766,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,603,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,16,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits,1828,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,2,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,236,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,782,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,783,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,25,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits,1767,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,3,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,202,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,771,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,758,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,33,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits,1705,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,4,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,207,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,799,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,650,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,45,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits,1740,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,2,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,230,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,776,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,701,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,31,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits,1673,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,4,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,269,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,797,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,563,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,40,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,1667,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits,47,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,4,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,7,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,231,2
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,771,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,21,3
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,18,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,620,4
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,41,5
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,1,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,186,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,3,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,23,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,88,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,41,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,169,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,5,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,30,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,74,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,49,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,188,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,7,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,38,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,85,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,47,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,207,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,6,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,33,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,92,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,52,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,240,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,9,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,39,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,127,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,53,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,230,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,11,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,35,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,103,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,63,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,215,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,1,1
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,13,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,41,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,99,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,47,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,212,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,1,1
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,4,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,33,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,117,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,36,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,180,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,5,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,43,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,88,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,28,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,191,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,8,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,52,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,90,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,28,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,199,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,2,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,45,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,105,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,24,5
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,204,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,4,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,1
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,7,2
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,33,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,125,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,3,4
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,26,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits,343,
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,1,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,38,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,94,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,158,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,41,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Emergency Visits,295,
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,18,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,89,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,143,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,34,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Emergency Visits,351,
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,52,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,111,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,139,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,39,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits,388,
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,4,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,34,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,110,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,182,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,47,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits,442,
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,3,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,54,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,140,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,174,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,31,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-06-01,Emergency Visits,479,
Eastern,Strait Richmond Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,42,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,155,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,205,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,67,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits,425,
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,3,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,18,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,126,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,211,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,56,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-08-01,Emergency Visits,453,
Eastern,Strait Richmond Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,35,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,119,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,228,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,66,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-09-01,Emergency Visits,327,
Eastern,Strait Richmond Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,30,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,108,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,136,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,39,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits,429,
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,1,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,34,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,123,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,204,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,29,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits,488,
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,2,1
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,34,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,163,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,215,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,50,5
Eastern,Strait Richmond Hospital,Community Hospital,2023-12-01,Emergency Visits,313,
Eastern,Strait Richmond Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,19,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,95,3
Eastern,Strait Richmond Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,154,4
Eastern,Strait Richmond Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,27,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits,785,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,71,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,226,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,438,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,38,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,634,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,2,1
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,44,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,190,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,353,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,28,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits,650,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,49,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,213,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,352,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,24,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits,620,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,2,1
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,54,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,221,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,302,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,24,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits,614,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,60,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,225,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,279,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,35,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits,656,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,51,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,233,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,329,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,27,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits,762,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,1,1
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,56,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,229,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,388,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,51,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits,828,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,79,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,297,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,384,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,44,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits,716,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,67,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,233,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,367,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,27,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits,846,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,74,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,305,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,418,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,30,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits,726,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,49,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,242,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,392,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,21,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,805,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits,27,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,1
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,68,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,12,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,258,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,12,4
